,x,y
266,84,121
267,85,121
268,86,121
269,87,121
270,88,121
271,89,121
272,90,121
273,91,121
274,92,121
275,93,121
276,94,121
277,95,121
278,96,121
279,97,121
280,98,121
281,99,121
282,100,121
283,101,121
284,102,121
285,103,121
286,104,121
287,105,121
288,106,121
289,107,121
290,108,121
291,109,121
292,110,121
293,111,121
294,112,121
295,113,121
296,114,121
297,115,121
298,116,121
299,117,121
300,118,121
301,119,121
302,120,121
303,121,121
304,122,121
305,123,121
306,124,121
307,125,121
308,126,121
309,127,121
310,128,121
311,129,121
312,130,121
313,131,121
314,132,121
315,133,121
316,134,121
317,135,121
318,136,121
319,137,121
320,138,121
321,139,121
322,140,121
323,141,121
324,142,121
325,143,121
326,144,121
327,145,121
328,146,121
329,147,121
330,148,121
331,149,121
332,150,121
333,151,121
334,152,121
335,153,121
336,154,121
337,155,121
338,156,121
339,157,121
340,158,121
341,159,121
342,160,121
343,161,121
344,162,121
345,163,121
346,164,121
347,165,121
348,166,121
349,167,121
350,168,121
351,169,121
352,170,121
353,171,121
354,172,121
355,173,121
356,174,121
357,175,121
358,176,121
359,177,121
360,178,121
361,179,121
362,180,121
363,181,121
364,182,121
365,183,121
366,184,121
367,185,121
368,186,121
369,187,121
370,188,121
371,189,121
372,190,121
373,191,121
374,192,121
375,193,121
376,194,121
377,195,121
378,196,121
379,197,121
380,198,121
381,199,121
382,200,121
383,201,121
384,202,121
385,203,121
386,204,121
387,205,121
388,206,121
389,207,121
390,208,121
391,209,121
392,210,121
393,211,121
394,212,121
395,213,121
396,214,121
397,215,121
398,216,121
399,217,121
400,218,121
401,219,121
402,220,121
403,221,121
404,222,121
405,223,121
406,224,121
407,225,121
408,226,121
409,227,121
410,228,121
411,229,121
412,230,121
413,231,121
414,232,121
415,233,121
416,234,121
417,235,121
418,236,121
419,237,121
420,238,121
421,239,121
422,240,121
423,241,121
424,242,121
425,243,121
426,244,121
427,245,121
428,246,121
429,247,121
430,248,121
431,249,121
432,250,121
433,251,121
434,252,121
435,253,121
436,254,121
437,255,121
438,256,121
439,257,121
440,258,121
441,259,121
442,260,121
443,261,121
444,262,121
445,263,121
446,264,121
447,265,121
448,266,121
449,267,121
450,268,121
451,269,121
452,270,121
453,271,121
454,272,121
455,273,121
456,274,121
457,275,121
458,276,121
459,277,121
460,278,121
461,279,121
462,280,121
463,281,121
464,282,121
465,283,121
466,284,121
467,285,121
468,286,121
469,287,121
470,288,121
471,289,121
472,290,121
473,291,121
474,292,121
475,293,121
476,294,121
477,295,121
478,296,121
479,297,121
480,298,121
481,299,121
482,300,121
483,301,121
484,302,121
485,303,121
486,304,121
487,305,121
488,306,121
489,307,121
490,308,121
491,309,121
492,310,121
493,311,121
494,312,121
495,313,121
496,314,121
497,315,121
498,316,121
499,317,121
500,318,121
501,319,121
502,320,121
503,321,121
504,322,121
505,323,121
506,324,121
507,325,121
508,326,121
509,327,121
510,328,121
511,329,121
512,330,121
513,331,121
514,332,121
515,333,121
516,334,121
517,335,121
518,336,121
519,337,121
520,338,121
521,339,121
522,340,121
523,341,121
524,342,121
525,343,121
526,344,121
527,345,121
528,346,121
529,347,121
530,348,121
531,349,121
532,350,121
533,351,121
534,351,120
535,350,119
536,350,118
537,349,117
538,349,116
539,348,115
540,348,114
541,347,113
542,347,112
543,346,111
544,346,110
545,345,109
546,345,108
547,344,107
548,344,106
549,345,105
550,345,104
551,345,103
552,344,103
553,343,102
554,342,101
555,341,101
556,340,100
557,340,99
558,341,98
559,340,97
560,339,96
561,339,95
562,339,94
563,338,93
564,337,92
565,337,91
566,337,90
567,336,89
568,335,88
569,334,87
570,333,86
571,333,85
572,332,84
573,332,83
574,331,82
575,330,81
576,330,80
577,329,79
578,328,78
579,327,77
580,326,76
581,325,75
582,325,74
583,324,74
584,323,73
585,322,72
586,321,71
587,321,70
588,320,69
589,319,68
590,318,67
591,317,66
592,316,65
593,315,64
594,314,63
595,313,62
596,312,61
597,311,60
598,310,59
599,309,58
600,308,57
601,307,56
602,306,56
603,305,55
604,304,54
605,303,53
606,302,52
607,301,51
608,300,50
609,299,50
610,298,49
611,298,48
612,297,48
613,296,47
614,295,46
615,294,46
616,293,45
617,292,45
618,291,44
619,290,43
620,289,42
621,288,42
622,287,41
623,286,40
624,285,39
625,284,39
626,283,38
627,282,38
628,281,37
629,280,37
630,279,36
631,278,36
632,277,35
633,276,34
634,275,34
635,274,33
636,273,33
637,272,32
638,271,32
639,270,31
640,269,31
641,268,30
642,267,30
643,266,30
644,265,29
645,264,29
646,263,28
647,262,28
648,261,28
649,260,27
650,259,27
651,258,27
652,257,26
653,256,26
654,255,26
655,254,25
656,253,25
657,252,24
658,251,24
659,250,24
660,249,23
661,248,23
662,247,23
663,246,22
664,245,22
665,244,22
666,243,22
667,242,21
668,241,21
669,240,21
670,239,21
671,238,20
672,237,20
673,236,20
674,235,20
675,234,19
676,233,19
677,232,19
678,231,19
679,230,18
680,229,18
681,228,18
682,227,17
683,226,17
684,225,17
685,224,17
686,223,17
687,222,17
688,221,17
689,220,16
690,219,16
691,218,16
692,217,16
693,216,15
694,215,15
695,214,15
696,213,15
697,212,15
698,211,15
699,210,15
700,209,15
701,208,14
702,207,14
703,206,14
704,205,14
705,204,14
706,203,14
707,202,14
708,201,14
709,200,13
710,199,13
711,198,13
712,197,13
713,196,13
714,195,13
715,194,13
716,193,13
717,192,13
718,191,13
719,190,13
720,189,13
721,188,13
722,187,13
723,186,13
724,185,13
725,184,13
726,183,13
727,182,13
728,181,13
729,180,13
730,179,13
731,178,13
732,177,13
733,176,13
734,175,13
735,174,13
736,173,13
737,172,13
738,171,13
739,170,13
740,169,13
