,x,y
427,321,121
428,322,121
429,323,121
430,324,121
431,325,121
432,326,121
433,327,121
434,328,121
435,329,121
436,330,121
437,331,121
438,332,121
439,333,121
440,334,121
441,335,121
442,336,121
443,337,121
444,338,121
445,339,121
446,340,121
447,341,122
448,342,122
449,343,122
450,344,122
451,345,122
452,346,122
453,347,122
454,348,122
455,349,122
456,350,122
457,351,122
458,352,122
459,353,122
460,354,122
461,355,122
462,356,122
463,357,122
464,358,122
465,359,122
466,360,122
467,361,122
468,362,122
469,363,122
470,364,122
471,365,122
472,366,122
473,367,122
474,368,122
475,369,122
476,370,122
477,371,122
478,372,122
479,373,122
480,374,122
481,375,122
482,374,121
483,373,120
484,372,119
485,371,118
486,371,117
487,370,116
488,370,115
489,369,114
490,369,113
491,368,112
492,368,111
493,367,110
494,366,109
495,365,108
496,365,107
497,364,106
498,363,105
499,362,104
500,361,103
501,361,102
502,360,102
503,359,101
504,359,100
505,358,99
506,357,98
507,356,97
508,355,96
509,355,95
510,354,94
511,353,93
512,352,92
513,351,91
514,350,90
515,349,89
516,348,88
517,348,87
518,347,87
519,346,86
520,345,86
521,344,85
522,343,84
523,342,83
524,342,82
525,341,82
526,340,81
527,339,81
528,338,80
529,338,79
530,337,78
531,336,78
532,335,77
533,334,77
534,333,76
535,332,75
536,331,75
537,330,74
538,329,74
539,328,73
540,327,73
541,326,72
542,325,71
543,324,71
544,323,70
545,322,70
546,321,69
547,320,69
548,319,68
549,318,68
550,317,67
551,316,67
552,315,66
553,314,66
554,313,65
555,312,65
556,311,65
557,310,64
558,309,64
559,308,63
560,307,63
561,306,62
562,305,62
563,304,62
564,303,61
565,302,61
566,301,60
567,300,60
568,299,59
569,298,59
570,297,59
571,296,58
572,295,58
573,294,57
574,293,56
575,292,55
576,291,55
577,290,55
578,289,54
579,288,54
580,287,54
581,286,54
582,285,53
583,284,53
584,283,53
585,282,53
586,281,52
587,280,52
588,279,52
589,278,52
590,277,51
591,276,51
592,275,51
593,274,51
594,273,50
595,272,50
596,271,50
597,270,50
598,269,49
599,268,49
600,267,49
601,266,49
602,265,48
603,264,48
604,263,48
605,262,47
606,261,47
607,260,47
608,259,47
609,258,48
610,257,47
611,256,47
612,255,47
613,254,47
614,253,47
615,252,47
616,251,47
617,250,47
618,249,46
619,249,45
620,248,45
621,247,45
622,246,45
623,245,45
624,244,45
625,243,45
626,242,45
627,241,45
628,240,45
629,239,45
630,238,45
631,237,45
632,236,44
633,236,43
634,235,43
635,234,43
636,233,43
637,232,43
638,231,43
639,230,43
640,229,43
641,228,43
642,227,43
643,226,43
644,225,43
645,224,43
646,223,43
647,222,43
648,221,43
649,220,43
650,219,43
651,218,43
652,217,43
653,216,43
654,215,43
655,214,43
656,213,43
657,212,43
658,211,43
659,210,43
660,209,43
661,208,43
662,207,43
663,206,43
664,205,43
665,204,43
666,203,43
667,202,43
668,201,43
669,200,43
670,199,43
671,198,43
672,197,43
673,196,43
674,195,43
675,194,43
676,193,43
677,192,43
678,191,43
679,190,43
680,189,43
681,188,43
682,187,43
683,186,43
684,185,43
685,184,43
686,183,43
