,x,y
293,179,117
294,180,117
295,181,117
296,182,117
297,183,117
298,184,117
299,185,117
300,186,117
301,187,117
302,188,117
303,189,117
304,190,117
305,191,117
306,192,117
307,193,117
308,194,117
309,195,117
310,196,117
311,197,117
312,198,117
313,199,117
314,200,117
315,201,117
316,202,117
317,203,117
318,204,117
319,205,117
320,206,117
321,207,117
322,208,117
323,209,117
324,210,117
325,211,117
326,212,117
327,213,117
328,214,117
329,215,117
330,216,117
331,217,117
332,218,117
333,219,117
334,220,117
335,221,117
336,222,117
337,223,117
338,224,117
339,225,117
340,226,117
341,227,117
342,228,117
343,229,117
344,230,117
345,231,117
346,232,117
347,233,117
348,234,117
349,235,117
350,236,117
351,237,117
352,238,117
353,239,117
354,240,117
355,241,117
356,242,117
357,243,117
358,244,117
359,245,117
360,246,117
361,247,117
362,248,117
363,249,117
364,250,117
365,251,117
366,252,117
367,253,117
368,254,117
369,255,117
370,256,117
371,257,117
372,258,117
373,259,117
374,260,117
375,261,117
376,262,117
377,263,117
378,264,117
379,265,117
380,266,117
381,267,117
382,268,117
383,269,117
384,270,117
385,271,117
386,272,117
387,273,117
388,274,117
389,275,117
390,276,117
391,277,117
392,278,117
393,279,117
394,280,117
395,281,117
396,282,117
397,283,117
398,284,117
399,285,117
400,286,117
401,287,117
402,288,117
403,289,117
404,290,117
405,291,117
406,292,117
407,293,117
408,294,117
409,295,117
410,296,117
411,297,117
412,298,117
413,299,117
414,300,117
415,301,117
416,302,117
417,303,117
418,304,117
419,305,117
420,306,117
421,307,117
422,308,117
423,309,117
424,310,117
425,311,117
426,312,117
427,313,117
428,314,117
429,315,117
430,316,117
431,317,117
432,318,117
433,319,117
434,320,117
435,321,117
436,322,117
437,323,117
438,324,117
439,325,116
440,326,116
441,327,116
442,328,116
443,329,116
444,330,116
445,331,116
446,332,116
447,333,116
448,334,116
449,335,116
450,336,116
451,337,116
452,338,116
453,339,116
454,340,116
455,341,116
456,342,116
457,343,116
458,344,116
459,345,116
460,346,116
461,347,116
462,348,116
463,349,116
464,350,116
465,351,116
466,352,116
467,353,116
468,354,116
469,355,116
470,356,116
471,357,116
472,358,116
473,359,116
474,360,116
475,361,116
476,362,116
477,363,116
478,364,116
479,365,116
480,366,116
481,367,116
482,368,116
483,369,116
484,370,116
485,371,116
486,372,117
487,373,117
488,374,117
489,375,117
490,376,117
491,377,117
492,378,117
493,379,117
494,380,117
495,381,117
496,382,117
497,383,117
498,384,117
499,385,117
500,386,117
501,387,117
502,388,117
503,389,117
504,390,117
505,391,117
506,392,117
507,393,117
508,394,117
509,395,117
510,396,117
511,397,117
512,398,117
513,399,117
514,400,117
515,401,117
516,402,117
517,403,117
518,404,117
519,405,117
520,406,117
521,407,117
522,408,117
523,409,117
524,410,117
525,411,117
526,412,117
527,413,117
528,414,117
529,415,117
530,416,117
531,417,117
532,418,117
533,419,117
534,418,117
535,417,117
536,416,116
537,416,115
538,416,114
539,415,113
540,415,112
541,414,111
542,414,110
543,414,109
544,413,108
545,413,107
546,412,106
547,412,105
548,411,104
549,411,103
550,410,102
551,410,101
552,410,100
553,409,99
554,409,98
555,408,97
556,408,96
557,407,95
558,407,94
559,406,93
560,406,92
561,405,91
562,404,90
563,403,89
564,402,88
565,401,87
566,401,86
567,400,85
568,399,84
569,398,83
570,397,82
571,396,81
572,395,80
573,394,79
574,393,78
575,393,77
576,392,76
577,391,75
578,390,74
579,389,73
580,388,72
581,387,72
582,386,71
583,385,71
584,384,70
585,383,70
586,382,69
587,381,69
588,380,68
589,379,68
590,378,67
591,377,67
592,376,66
593,375,65
594,374,65
595,373,64
596,372,64
597,371,63
598,370,63
599,369,62
600,368,62
601,367,61
602,366,61
603,365,60
604,364,60
605,363,59
606,362,58
607,361,58
608,360,58
609,359,57
610,358,57
611,357,57
612,356,56
613,355,56
614,354,56
615,353,55
616,352,55
617,351,54
618,350,54
619,349,54
620,348,53
621,347,53
622,346,53
623,345,52
624,344,52
625,343,52
626,342,51
627,341,51
628,340,51
629,339,50
630,338,50
631,337,50
632,336,49
633,335,49
634,334,49
635,333,48
636,332,48
637,331,48
638,330,47
639,329,47
640,328,47
641,327,47
642,326,46
643,325,46
644,324,46
645,323,46
646,322,45
647,321,45
648,320,45
649,319,45
650,318,45
651,317,44
652,316,44
653,315,44
654,314,44
655,313,43
656,312,43
657,311,43
658,310,43
659,309,42
660,308,42
661,307,42
662,306,42
663,305,42
664,304,42
665,303,41
666,302,41
667,301,41
668,300,41
669,299,40
670,298,40
671,297,40
672,296,40
673,295,40
674,294,39
675,293,39
676,292,39
677,291,39
678,290,39
679,289,39
680,288,39
681,287,39
682,286,38
683,285,38
684,284,38
685,283,38
686,282,38
687,281,37
688,280,37
689,279,37
690,278,37
691,277,37
692,276,37
693,275,37
694,274,37
695,273,37
696,272,37
697,271,37
698,270,37
699,269,37
700,268,37
701,267,37
702,266,37
703,265,37
704,264,36
705,263,36
706,262,36
707,261,36
708,260,36
709,259,36
710,258,36
711,257,36
712,256,36
713,255,36
714,254,36
715,253,36
716,252,36
717,251,37
718,250,37
719,249,37
720,248,37
721,247,37
722,246,37
723,245,37
724,244,37
725,243,37
726,242,37
727,241,37
728,240,37
729,239,37
730,238,37
731,237,37
732,236,37
733,235,37
734,234,37
735,233,37
736,232,37
737,231,37
738,230,37
739,229,36
740,228,36
741,227,36
742,226,36
