,b,angle,x/z,T_max
1192,0.30000000000000004,-0.4198205726877984,-1.5939298783770082,4.9200000000000035
1193,0.30000000000000004,-0.4351192766861123,-1.595951868322161,4.930000000000003
1194,0.30000000000000004,-0.4503961662870731,-1.597714002265348,4.940000000000003
1195,0.30000000000000004,-0.4656537929847681,-1.5992184575997677,4.950000000000004
1196,0.30000000000000004,-0.48089467322839535,-1.6004675834417308,4.9600000000000035
1197,0.30000000000000004,-0.49612128908735287,-1.6014638921229836,4.970000000000003
1198,0.30000000000000004,-0.5113360889136924,-1.602210050704078,4.980000000000004
1199,0.30000000000000004,-0.5265414880004671,-1.6027088725300969,4.990000000000004
1200,0.4,-0.44834072270598896,-4.634882446648684,1.0
1201,0.4,-0.45391858150925785,-4.581796438056619,1.01
1202,0.4,-0.45953007000151097,-4.529686337623065,1.02
1203,0.4,-0.4651755942602706,-4.478523899369691,1.03
1204,0.4,-0.4708555623787124,-4.428281964836242,1.04
1205,0.4,-0.4765703844791526,-4.378934411297398,1.05
1206,0.4,-0.4823204727262462,-4.330456102910249,1.06
1207,0.4,-0.4881062413399176,-4.282822844600728,1.07
1208,0.4,-0.4939281066078487,-4.236011338511533,1.08
1209,0.4,-0.4997864868977908,-4.189999142847074,1.09
1210,0.4,-0.5056818026694243,-4.144764632962967,1.1
1211,0.4,-0.5116144764859392,-4.100286964558556,1.11
1212,0.4,-0.5175849330251843,-4.056546038841078,1.12
1213,0.4,-0.5235935990905679,-4.01352246953935,1.1300000000000001
1214,0.4,-0.5296409036214322,-3.9711975516534683,1.1400000000000001
1215,0.4,-0.5357272777032198,-3.929553231834865,1.1500000000000001
1216,0.4,-0.5418531545770457,-3.888572080298378,1.1600000000000001
1217,0.4,-0.5480189696490788,-3.8482372641746982,1.1700000000000002
1218,0.4,-0.5542251604993086,-3.8085325222177833,1.1800000000000002
1219,0.4,-0.5604721668900525,-3.7694421407875516,1.1900000000000002
1220,0.4,-0.5667604307739061,-3.7309509310334983,1.2000000000000002
1221,0.4,-0.5730903963013514,-3.693044207209775,1.2100000000000002
1222,0.4,-0.5794625098278141,-3.6557077660568464,1.2200000000000002
1223,0.4,-0.5858772199203722,-3.6189278671890293,1.2300000000000002
1224,0.4,-0.5923349773638265,-3.5826912144311773,1.2400000000000002
1225,0.4,-0.5988362351664789,-3.5469849380513545,1.2500000000000002
1226,0.4,-0.6053814485652712,-3.5117965778397564,1.2600000000000002
1227,0.4,-0.6119710750304957,-3.4771140669872516,1.2700000000000002
1228,0.4,-0.6186055742699113,-3.442925716719832,1.2800000000000002
1229,0.4,-0.6252854082324444,-3.409220201647977,1.2900000000000003
1230,0.4,-0.6320110411112815,-3.3759865457924425,1.3000000000000003
1231,0.4,-0.6387829393464102,-3.343214109250373,1.3100000000000003
1232,0.4,-0.6456015716266097,-3.310892575467769,1.3200000000000003
1233,0.4,-0.6524674088909533,-3.279011939086437,1.3300000000000003
1234,0.4,-0.6593809243295798,-3.247562494335421,1.3400000000000003
1235,0.4,-0.6663425933840403,-3.2165348239386975,1.3500000000000003
1236,0.4,-0.6733528937468969,-3.1859197885125923,1.3600000000000003
1237,0.4,-0.6804123053608925,-3.1557085164278966,1.3700000000000003
1238,0.4,-0.6875213104172945,-3.1258923941131473,1.3800000000000003
1239,0.4,-0.694680393353803,-3.096463056776859,1.3900000000000003
1240,0.4,-0.701890040851711,-3.067412379527785,1.4000000000000004
1241,0.4,-0.7091507418324546,-3.0387324688734623,1.4100000000000004
1242,0.4,-0.7164629874535234,-3.0104156545784164,1.4200000000000004
1243,0.4,-0.7238272711036542,-2.9824544818644325,1.4300000000000004
1244,0.4,-0.7312440883974675,-2.9548417039362844,1.4400000000000004
1245,0.4,-0.7387139371693371,-2.927570274817234,1.4500000000000004
1246,0.4,-0.7462373174665357,-2.9006333424794657,1.4600000000000004
1247,0.4,-0.7538147315418894,-2.8740242422554263,1.4700000000000004
1248,0.4,-0.7614466838454478,-2.8477364905168137,1.4800000000000004
1249,0.4,-0.769133681015751,-2.821763778608651,1.4900000000000004
1250,0.4,-0.7768762318701279,-2.7960999670265725,1.5000000000000004
1251,0.4,-0.7846748473944684,-2.770739079826058,1.5100000000000005
1252,0.4,-0.7925300407322255,-2.7456752992529636,1.5200000000000005
1253,0.4,-0.8004423271725956,-2.7209029605852413,1.5300000000000005
1254,0.4,-0.8084122241381756,-2.696416547176275,1.5400000000000005
1255,0.4,-0.8164402511717587,-2.6722106856907426,1.5500000000000005
1256,0.4,-0.8245269299223741,-2.6482801415243995,1.5600000000000005
1257,0.4,-0.8326727841307267,-2.6246198143996016,1.5700000000000005
1258,0.4,-0.8408783396138877,-2.6012247341288024,1.5800000000000005
1259,0.4,-0.8491441242491279,-2.5780900565386657,1.5900000000000005
1260,0.4,-0.8574706679572374,-2.555211059547783,1.6000000000000005
1261,0.4,-0.8658585026849636,-2.5325831393913485,1.6100000000000005
1262,0.4,-0.8743081623868683,-2.5102018069864687,1.6200000000000006
1263,0.4,-0.8828201830063909,-2.4880626844320948,1.6300000000000006
1264,0.4,-0.8913951024562529,-2.466161501637862,1.6400000000000006
1265,0.4,-0.900033460598237,-2.4444940930763948,1.6500000000000006
1266,0.4,-0.908735799222202,-2.4230563946539045,1.6600000000000006
1267,0.4,-0.9175026620244402,-2.4018444406941533,1.6700000000000006
1268,0.4,-0.9263345945855777,-2.380854361031089,1.6800000000000006
1269,0.4,-0.9352321443475624,-2.3600823782056892,1.6900000000000006
1270,0.4,-0.9441958605902753,-2.3395248047627564,1.7000000000000006
1271,0.4,-0.9532262944074786,-2.3191780406436036,1.7100000000000006
1272,0.4,-0.9623239986821212,-2.299038570670773,1.7200000000000006
1273,0.4,-0.9714895280612887,-2.2791029621210948,1.7300000000000006
1274,0.4,-0.9807234389305144,-2.2593678623835762,1.7400000000000007
1275,0.4,-0.9900262893875432,-2.239829996698766,1.7500000000000007
1276,0.4,-0.9993986392159127,-2.220486165976396,1.7600000000000007
1277,0.4,-1.008841049857846,-2.201333244688246,1.7700000000000007
1278,0.4,-1.0183540843868848,-2.182368178833323,1.7800000000000007
1279,0.4,-1.0279383074802755,-2.163587983972569,1.7900000000000007
1280,0.4,-1.0375942853909659,-2.1449897433304383,1.8000000000000007
1281,0.4,-1.0473225859193778,-2.1265706059608207,1.8100000000000007
1282,0.4,-1.0571237783850174,-2.1083277849748696,1.8200000000000007
1283,0.4,-1.0669984335980298,-2.090258555828433,1.8300000000000007
1284,0.4,-1.0769471238305321,-2.07236025466687,1.8400000000000007
1285,0.4,-1.0869704227880943,-2.0546302767251383,1.8500000000000008
1286,0.4,-1.09706890558123,-2.0370660747811313,1.8600000000000008
1287,0.4,-1.10724314869703,-2.019665157660335,1.8700000000000008
1288,0.4,-1.1174937299709669,-2.0024250887899533,1.8800000000000008
1289,0.4,-1.1278212285591172,-1.9853434848007394,1.8900000000000008
1290,0.4,-1.1382262249106176,-1.9684180141748409,1.9000000000000008
1291,0.4,-1.1487093007407538,-1.9516463959380417,1.9100000000000008
1292,0.4,-1.1592710390045708,-1.9350263983948595,1.9200000000000008
1293,0.4,-1.16991202387112,-1.9185558379050165,1.9300000000000008
1294,0.4,-1.1806328406984836,-1.902232577699873,1.9400000000000008
1295,0.4,-1.1914340760099527,-1.8860545267374655,1.9500000000000008
1296,0.4,-1.2023163174708655,-1.8700196385948638,1.9600000000000009
1297,0.4,-1.2132801538668876,-1.8541259103966008,1.9700000000000009
1298,0.4,-1.2243261750835197,-1.838371381777999,1.9800000000000009
1299,0.4,-1.2354549720869699,-1.8227541338822568,1.9900000000000009
1300,0.4,-1.2466671369068192,-1.8072722883902124,2.000000000000001
1301,0.4,-1.257963262620183,-1.7919240065817545,2.0100000000000007
1302,0.4,-1.2693439433380544,-1.7767074884278848,2.020000000000001
1303,0.4,-1.2923613513325702,-1.7466627311829312,2.030000000000001
1304,0.4,-1.3039992719069593,-1.7318310777285422,2.040000000000001
1305,0.4,-1.3157241340701662,-1.7171243575862956,2.0500000000000007
1306,0.4,-1.3275365369761067,-1.7025409515727632,2.060000000000001
1307,0.4,-1.3394370807808655,-1.6880792743416784,2.070000000000001
1308,0.4,-1.351426366647964,-1.6737377736663606,2.080000000000001
1309,0.4,-1.3635049967570885,-1.6595149297463287,2.0900000000000007
1310,0.4,-1.375673574316824,-1.6454092545374566,2.100000000000001
1311,0.4,-1.3879327035814262,-1.6314192911050451,2.110000000000001
1312,0.4,-1.4002829898719884,-1.6175436129992375,2.120000000000001
1313,0.4,-1.4127250396023994,-1.6037808236522129,2.130000000000001
1314,0.4,-1.4252594603103348,-1.5901295557966324,2.140000000000001
1315,0.4,-1.4378868606933584,-1.576588470904843,2.1500000000000012
1316,0.4,-1.4506078506509905,-1.5631562586483643,2.160000000000001
1317,0.4,-1.463423041332551,-1.5498316363772147,2.170000000000001
1318,0.4,-1.4763330451915482,-1.5366133486186582,2.180000000000001
1319,0.4,-1.4893384760465982,-1.5235001665949812,2.1900000000000013
1320,0.4,-1.502439949149646,-1.5104908877599288,2.200000000000001
1321,0.4,-1.5156380812616776,-1.4975843353534617,2.210000000000001
1322,0.4,-1.5289334907363985,-1.48477935797451,2.220000000000001
1323,0.4,-1.5423267976122115,-1.4720748291714365,2.2300000000000013
1324,0.4,-1.5558186237131146,-1.4594696470499309,2.240000000000001
1325,0.4,-1.5694095927589347,-1.4469627338980953,2.250000000000001
1326,0.4,1.5584923231045391,-1.43455303582849,2.260000000000001
1327,0.4,1.544701188816029,-1.4222395224369437,2.2700000000000014
