,x,y
1110,682,236
1111,683,236
1112,684,236
1113,685,236
1114,686,236
1115,687,236
1116,688,236
1117,689,236
1118,690,236
1119,691,236
1120,692,236
1121,693,236
1122,694,236
1123,695,236
1124,696,236
1125,697,236
1126,698,236
1127,699,236
1128,700,236
1129,701,236
1130,702,236
1131,703,236
1132,704,236
1133,705,236
1134,706,236
1135,707,236
1136,708,236
1137,709,236
1138,710,236
1139,711,236
1140,712,236
1141,713,236
1142,714,236
1143,715,236
1144,716,236
1145,717,236
1146,718,236
1147,719,236
1148,720,236
1149,721,236
1150,722,236
1151,723,236
1152,724,236
1153,725,236
1154,726,236
1155,727,236
1156,728,236
1157,729,236
1158,730,236
1159,731,236
1160,732,236
1161,733,236
1162,734,236
1163,735,236
1164,736,236
1165,737,236
1166,738,236
1167,739,236
1168,740,236
1169,741,236
1170,742,236
1171,743,236
1172,744,236
1173,745,236
1174,746,236
1175,747,236
1176,748,236
1177,749,236
1178,750,236
1179,751,236
1180,752,236
1181,753,236
1182,754,236
1183,755,236
1184,756,236
1185,757,236
1186,758,236
1187,759,236
1188,760,236
1189,761,236
1190,762,236
1191,763,236
1192,764,236
1193,765,236
1194,766,236
1195,767,236
1196,768,236
1197,769,236
1198,770,236
1199,771,236
1200,770,235
1201,770,234
1202,770,233
1203,770,232
1204,769,231
1205,769,230
1206,769,229
1207,769,228
1208,769,227
1209,768,226
1210,768,225
1211,768,224
1212,768,223
1213,768,222
1214,767,221
1215,767,220
1216,767,219
1217,767,218
1218,767,217
1219,766,216
1220,766,215
1221,766,214
1222,765,213
1223,765,212
1224,765,211
1225,764,210
1226,764,209
1227,764,208
1228,764,207
1229,763,206
1230,763,205
1231,763,204
1232,762,203
1233,762,202
1234,761,201
1235,761,200
1236,761,199
1237,760,198
1238,760,197
1239,759,196
1240,759,195
1241,758,194
1242,758,193
1243,758,192
1244,757,191
1245,757,190
1246,756,189
1247,756,188
1248,755,187
1249,754,186
1250,754,185
1251,753,184
1252,753,183
1253,752,182
1254,752,181
1255,751,180
1256,751,179
1257,750,178
1258,749,177
1259,749,176
1260,748,175
1261,747,174
1262,747,173
1263,746,172
1264,746,171
1265,745,170
1266,744,169
1267,743,168
1268,743,167
1269,742,166
1270,741,165
1271,741,164
1272,740,163
1273,739,162
1274,738,161
1275,737,160
1276,737,159
1277,736,158
1278,735,157
1279,734,156
1280,733,155
1281,732,154
1282,731,153
1283,731,152
1284,730,151
1285,729,150
1286,728,149
1287,727,148
1288,726,147
1289,725,146
1290,724,145
1291,723,144
1292,723,143
1293,722,143
1294,721,142
1295,720,141
1296,720,140
1297,719,140
1298,718,139
1299,717,138
1300,716,137
1301,715,136
1302,714,135
1303,713,134
1304,712,133
1305,711,132
1306,710,132
1307,709,131
1308,708,130
1309,707,129
1310,706,128
1311,705,127
1312,704,127
1313,703,126
1314,702,125
1315,701,124
1316,700,123
1317,699,123
1318,698,122
1319,697,121
1320,696,120
1321,695,120
1322,694,119
1323,693,118
1324,692,117
1325,691,117
1326,690,116
1327,689,115
1328,688,115
1329,687,114
1330,686,113
1331,685,113
1332,684,112
1333,683,111
1334,682,110
1335,681,110
1336,680,109
1337,679,109
1338,678,108
1339,677,107
1340,676,106
1341,675,106
1342,674,106
1343,673,105
1344,672,104
1345,671,104
1346,670,103
1347,669,103
1348,668,102
1349,667,102
1350,666,101
1351,665,101
1352,664,100
1353,663,99
1354,662,99
1355,661,98
1356,660,98
1357,659,97
1358,658,97
1359,657,96
1360,656,96
1361,655,95
1362,654,95
1363,653,94
1364,652,94
1365,651,93
1366,650,93
1367,649,92
1368,648,91
1369,647,91
1370,646,91
1371,645,90
1372,644,90
1373,643,89
1374,642,89
1375,641,88
1376,640,88
1377,639,88
1378,638,87
1379,637,86
1380,636,86
1381,635,85
1382,634,85
1383,633,85
1384,632,84
1385,631,84
1386,630,84
1387,629,83
1388,628,83
1389,627,82
1390,626,82
1391,625,81
1392,624,81
1393,623,81
1394,622,80
1395,621,80
1396,620,79
1397,619,79
1398,618,79
1399,617,78
1400,616,78
1401,615,77
1402,614,77
1403,613,77
1404,612,76
1405,611,76
1406,610,76
1407,609,76
1408,608,75
1409,607,75
1410,606,74
1411,605,74
1412,604,74
1413,603,73
1414,602,73
1415,601,73
1416,600,72
1417,599,72
1418,598,72
1419,597,71
1420,596,71
1421,595,71
1422,594,70
1423,593,70
1424,592,70
1425,591,69
1426,590,69
1427,589,69
1428,588,68
1429,587,68
1430,586,68
1431,585,68
1432,584,67
1433,583,67
1434,582,66
1435,581,66
1436,580,66
1437,579,66
1438,578,65
1439,577,65
1440,576,65
1441,575,64
1442,574,64
1443,573,64
1444,572,64
1445,571,63
1446,570,63
1447,569,63
1448,568,63
1449,567,62
1450,566,62
1451,565,62
1452,564,62
1453,563,61
1454,562,61
1455,561,61
1456,560,61
1457,559,60
1458,558,60
1459,557,60
1460,556,59
1461,555,59
1462,554,59
1463,553,59
1464,552,59
1465,551,59
1466,550,58
1467,549,58
1468,548,58
1469,547,58
1470,546,57
1471,545,57
1472,544,57
1473,543,57
1474,542,57
1475,541,56
1476,540,56
1477,539,56
1478,538,56
1479,537,55
1480,536,55
1481,535,55
1482,534,55
1483,533,55
1484,532,54
1485,531,54
1486,530,54
1487,529,54
1488,528,54
1489,527,53
1490,526,53
1491,525,53
1492,524,53
1493,523,53
1494,522,52
1495,521,52
1496,520,52
1497,519,52
1498,518,52
1499,517,52
1500,516,51
1501,515,51
1502,514,51
1503,513,51
1504,512,51
1505,511,51
1506,510,51
1507,509,50
1508,508,50
1509,507,50
1510,506,50
1511,505,50
1512,504,50
1513,503,50
1514,502,49
1515,501,49
1516,500,49
1517,499,49
1518,498,49
1519,497,48
1520,496,48
1521,495,48
1522,494,48
1523,493,48
1524,492,48
1525,491,48
1526,490,48
1527,489,47
1528,488,47
1529,487,47
1530,486,47
1531,485,47
1532,484,47
1533,483,47
1534,482,47
1535,481,47
1536,480,46
1537,479,46
1538,478,46
1539,477,46
1540,476,46
1541,475,46
1542,474,46
1543,473,46
1544,472,45
1545,471,45
1546,470,45
1547,469,45
1548,468,45
1549,467,45
1550,466,45
1551,465,45
1552,464,45
1553,463,45
1554,462,45
1555,461,45
1556,460,45
1557,459,44
1558,458,44
1559,457,44
1560,456,44
1561,455,44
1562,454,44
1563,453,44
1564,452,44
1565,451,44
1566,450,44
1567,449,44
1568,448,44
1569,447,43
1570,446,43
1571,445,43
1572,444,43
1573,443,43
1574,442,43
1575,441,43
1576,440,43
1577,439,43
1578,438,43
1579,437,43
1580,436,43
1581,435,43
1582,434,43
1583,433,42
1584,432,42
1585,431,42
1586,430,42
1587,429,42
1588,428,42
1589,427,42
1590,426,42
1591,425,42
1592,424,42
1593,423,42
1594,422,42
1595,421,42
1596,420,42
1597,419,42
1598,418,42
1599,417,42
1600,416,42
1601,415,42
1602,414,42
1603,413,42
1604,412,42
1605,411,41
1606,410,41
1607,409,41
1608,408,41
1609,407,41
1610,406,41
1611,405,41
1612,404,41
1613,403,41
1614,402,41
1615,401,41
1616,400,41
1617,399,41
1618,398,41
1619,397,41
1620,396,41
1621,395,41
1622,394,41
1623,393,41
1624,392,41
1625,391,41
1626,390,41
1627,389,41
1628,388,41
1629,387,41
1630,386,41
1631,385,41
1632,384,41
1633,383,41
1634,382,41
1635,381,41
1636,380,41
1637,379,41
1638,378,41
1639,377,41
1640,376,41
1641,375,41
1642,374,41
1643,373,41
1644,372,41
1645,371,41
1646,370,41
1647,369,41
1648,368,41
1649,367,41
1650,366,41
1651,365,42
1652,364,42
1653,363,42
1654,362,41
1655,361,41
